id,lon,lat,time,FOR_CODE,FOR_TYPE,FOR_CAT,COVER,HEIGHT,FOREST,rf,arf7,arf14,arf28,arf60,arf90,arf180,arf360,arf720,se,ase7,ase14,ase28,ase60,ase90,ase180,ase360,ase720,maxt,amaxt7,amaxt14,amaxt28,amaxt60,amaxt90,amaxt180,amaxt360,amaxt720,mint,amint7,amint14,amint28,amint60,amint90,amint180,amint360,amint720,dist_cfa,dist_camp,ws,aws_m0,aws_m1,aws_m3,aws_m6,aws_m12,aws_m24,dist_road
11,143.36,-37.32,2019-10-03,91,Hardwood plantation,Commercial plantation,4,4,1,0.6,2.22857142857143,2.22857142857143,1.44285714285714,2.19333333333333,1.23666666666667,1.10222222222222,1.35666666666667,1.63972222222222,12.9,21.2,20.0571428571429,20.9428571428571,21.7610169491525,23.3613445378151,21.5,15.6568245125348,15.4271210013908,12.6,20.2428571428571,17.1785714285714,16.4214285714286,19.825,23.4191666666667,23.0766666666667,16.9463888888889,16.8677777777778,5.9,10.8285714285714,8.25,6.39642857142857,9.75666666666667,11.6758333333333,11.3261111111111,7.735,7.63,5013.588879385534,7067.9055499834,13.967708333333334,11.703205049893041,11.118892026164458,11.86622675793127,11.264414355700625,11.724843398435045,11.763391557813812,550.8225537006666
12,148.63,-37.47,2019-10-06,45,Eucalypt Tall Open,Native forest,2,3,1,0,0.942857142857143,1.82857142857143,1.86428571428571,2.12,1.76166666666667,1.30555555555556,1.18555555555556,1.36027777777778,24.7,18.1,18.0857142857143,18.8,19.9677966101695,20.1974789915966,18.6357541899441,14.5972144846797,14.5093184979138,22.3,23.2857142857143,22.7285714285714,20.2285714285714,23.47,25.1058333333333,25.2094444444444,21.2997222222222,21.2513888888889,6.9,12.1285714285714,11.5428571428571,9.78214285714286,11.7666666666667,13.5275,13.2955555555556,10.0633333333333,10.2831944444444,16570.796966650498,15460.402087420665,5.60625,6.0300895659251905,6.6375549598741665,6.608924816901008,5.729887639886862,5.891326891067102,5.998701559514193,297.4808302758421
13,148.42333,-37.10333166666667,2019-10-06,41,Eucalypt Medium Woodland,Native forest,1,2,1,0.2,0.857142857142857,2.05714285714286,2.38571428571429,3.03,2.63166666666667,2.02888888888889,1.70555555555556,1.84555555555556,24.7,18.3285714285714,18.1642857142857,18.3,19.9050847457627,20.153781512605,18.7810055865922,14.7860724233983,14.6823365785814,24,20.3,20.1785714285714,17.5178571428571,20.6566666666667,22.7391666666667,22.9038888888889,17.8602777777778,17.7752777777778,7.6,8.25714285714286,8.42142857142857,6.58571428571429,8.885,10.5616666666667,10.4427777777778,7.19805555555556,7.19319444444444,14575.359354653487,18173.977964550988,5.60625,6.0300895659251905,6.6375549598741665,6.608924816901008,5.729887639886862,5.891326891067102,5.998701559514193,42.8036570593275
14,148.79999,-37.3,2019-10-06,45,Eucalypt Tall Open,Native forest,2,3,1,0,2.34285714285714,2.61428571428571,2.75,3.52,3.065,2.44888888888889,1.85777777777778,2.15777777777778,23.9,18.0857142857143,17.2571428571429,17.25,18.6525423728814,18.9327731092437,17.8055865921788,14.0855153203343,14.0367176634214,27,22.8285714285714,22.0785714285714,19.4464285714286,22.8066666666667,24.465,24.3083333333333,19.4294444444444,19.3434722222222,11.7,11.3571428571429,10.6714285714286,8.88928571428571,10.9766666666667,12.5625,12.4761111111111,9.39833333333333,9.45541666666667,9567.277533914685,9205.177129311518,5.60625,6.0300895659251905,6.6375549598741665,6.608924816901008,5.729887639886862,5.891326891067102,5.998701559514193,386.60769928937066
15,148.83333000000002,-37.373333333333335,2019-10-06,48,Eucalypt Tall Closed,Native forest,3,3,1,0,2.34285714285714,2.61428571428571,2.75,3.37666666666667,2.78333333333333,2.26111111111111,1.75777777777778,2.1075,23.9,18.0857142857143,17.2571428571429,17.25,18.6525423728814,18.9327731092437,17.8055865921788,14.0855153203343,14.0367176634214,27,22.8285714285714,22.0785714285714,19.4464285714286,22.8066666666667,24.465,24.3083333333333,19.4294444444444,19.3748611111111,11.7,11.3571428571429,10.6714285714286,8.88928571428571,10.9766666666667,12.5866666666667,12.4922222222222,9.40638888888889,9.50194444444444,12703.59892896923,6363.02883365438,5.60625,6.0300895659251905,6.6375549598741665,6.608924816901008,5.729887639886862,5.891326891067102,5.998701559514193,29.81629569881014
16,144.73999,-36.86,2019-10-14,44,Eucalypt Medium Open,Native forest,2,2,1,0,0.914285714285714,0.657142857142857,2.11428571428571,2.19666666666667,1.69166666666667,1.32555555555556,1.38166666666667,1.31083333333333,16.1,19.4,20.4714285714286,21.6428571428571,22.9915254237288,23.7563025210084,21.4217877094972,16.2988857938719,16.2486787204451,25,22.9428571428571,21.0857142857143,24.3285714285714,27.0666666666667,29.45,28.6127777777778,22.4077777777778,21.8093055555556,9,8.75714285714286,6.95714285714286,9.09285714285714,10.8916666666667,12.2091666666667,11.5372222222222,7.53388888888889,8.46375,6926.839419152735,19261.937130220285,5.989583333333333,6.3523907281307865,6.107295142814547,6.111430631204389,5.6367851937173885,6.5317140204147925,6.587438218718909,42.481748781069015
17,144.229995,-37.28,2019-10-14,0,Non forest,Non forest,6,6,0,0,0.957142857142857,0.692857142857143,1.95357142857143,1.825,1.4925,1.22111111111111,1.39555555555556,1.41597222222222,14.4,20.4571428571429,20.4357142857143,21.525,23.028813559322,23.8579831932773,21.4262569832402,16.0362116991643,15.9677329624478,23.8,22.0571428571429,19.7285714285714,23.1821428571429,25.6466666666667,28.0208333333333,27.2394444444444,21.1913888888889,21.0815277777778,10.5,9.57142857142857,7.40714285714286,10.3,12.0416666666667,13.295,12.595,8.56388888888889,8.44263888888889,2209.0362365809942,2931.4813631199486,5.989583333333333,6.3523907281307865,6.107295142814547,6.111430631204389,5.6367851937173885,6.5317140204147925,6.587438218718909,167.48161441892515
18,143.63,-36.12,2019-10-14,0,Non forest,Non forest,6,6,0,0,0.942857142857143,0.5,0.507142857142857,0.713333333333333,0.463333333333333,0.397777777777778,0.634444444444444,0.894166666666667,15.6,20.3,22.05,22.5214285714286,23.3830508474576,23.9210084033613,21.6324022346369,16.6353760445682,16.8136300417246,28.9,26.6142857142857,24.2428571428571,27.2464285714286,29.3233333333333,31.4733333333333,30.3594444444444,24.0172222222222,23.7640277777778,10.9,9.21428571428572,7.12142857142857,10.4321428571429,12.4483333333333,13.9391666666667,13.235,8.94666666666667,9.02444444444444,8378.458725235168,34265.589000661494,5.989583333333333,6.3523907281307865,6.107295142814547,6.111430631204389,5.6367851937173885,6.5317140204147925,6.587438218718909,341.2594177379297
19,144.22,-37.28,2019-10-15,41,Eucalypt Medium Woodland,Native forest,1,2,1,3.6,1.27142857142857,0.692857142857143,1.95357142857143,1.825,1.4925,1.22111111111111,1.39555555555556,1.41597222222222,16.8,21.0285714285714,20.9928571428571,21.9678571428571,23.0932203389831,23.8495798319328,21.4240223463687,16.0573816155989,15.9770514603616,21.8,20.9714285714286,19.2571428571429,23.4392857142857,25.7716666666667,28.0391666666667,27.2516666666667,21.1975,21.0831944444444,13,8.64285714285714,7.14285714285714,10.5035714285714,12.0433333333333,13.3516666666667,12.5755555555556,8.54833333333333,8.44402777777778,2307.7573014275163,3428.4670083789974,6.564583333333333,6.3523907281307865,6.107295142814547,6.111430631204389,5.6367851937173885,6.532566572045814,6.5858999879794595,0.9342270362625216
20,144.73999,-36.86,2019-10-15,44,Eucalypt Medium Open,Native forest,2,2,1,4.6,1.31428571428571,0.657142857142857,2.11428571428571,2.19666666666667,1.69166666666667,1.32555555555556,1.38222222222222,1.31138888888889,13.8,19.9142857142857,20.9857142857143,22.0607142857143,23.0474576271186,23.7310924369748,21.4100558659218,16.3178272980501,16.2567454798331,22.1,21.8285714285714,20.6214285714286,24.5714285714286,27.1833333333333,29.4658333333333,28.6283333333333,22.4116666666667,21.8098611111111,12.3,7.81428571428571,6.59285714285714,9.16428571428571,10.9066666666667,12.2541666666667,11.53,7.5225,8.46708333333333,6926.839419152735,19261.937130220285,6.564583333333333,6.3523907281307865,6.107295142814547,6.111430631204389,5.6367851937173885,6.532566572045814,6.5858999879794595,42.481748781069015
21,144.73999,-36.86,2019-10-15,44,Eucalypt Medium Open,Native forest,2,2,1,4.6,1.31428571428571,0.657142857142857,2.11428571428571,2.19666666666667,1.69166666666667,1.32555555555556,1.38222222222222,1.31138888888889,13.8,19.9142857142857,20.9857142857143,22.0607142857143,23.0474576271186,23.7310924369748,21.4100558659218,16.3178272980501,16.2567454798331,22.1,21.8285714285714,20.6214285714286,24.5714285714286,27.1833333333333,29.4658333333333,28.6283333333333,22.4116666666667,21.8098611111111,12.3,7.81428571428571,6.59285714285714,9.16428571428571,10.9066666666667,12.2541666666667,11.53,7.5225,8.46708333333333,6926.839419152735,19261.937130220285,6.564583333333333,6.3523907281307865,6.107295142814547,6.111430631204389,5.6367851937173885,6.532566572045814,6.5858999879794595,42.481748781069015
22,143.63333333333333,-36.126666666666665,2019-10-20,0,Non forest,Non forest,6,6,0,3.4,0.542857142857143,0.271428571428571,0.414285714285714,0.66,0.456666666666667,0.38,0.63,0.889722222222222,18.8,22.6,23.9357142857143,22.8074074074074,23.9135593220339,23.7840336134454,21.3513966480447,16.6704735376045,16.7969401947149,17,21.0285714285714,25.1285714285714,28.6357142857143,29.8283333333333,31.5575,30.3044444444444,23.9625,23.7159722222222,6.9,5.11428571428571,7.47857142857143,12.0107142857143,13.0533333333333,14.3375,13.185,8.89694444444445,9.00555555555556,8163.438629362941,33562.20153693271,8.241666666666667,6.3523907281307865,6.107295142814547,6.111430631204389,5.6367851937173885,6.541357604496114,6.59399166334101,242.3634004808282
23,143.87,-36.84,2019-10-21,41,Eucalypt Medium Woodland,Native forest,1,2,1,1,0.285714285714286,0.142857142857143,1.75714285714286,1.45,1.21166666666667,0.987777777777778,1.10444444444444,1.13111111111111,18.2,21.2142857142857,22.9714285714286,22.4777777777778,23.5440677966102,23.9235294117647,21.2988826815642,16.3089136490251,16.2428372739917,16,18.1857142857143,23.25,26.2607142857143,27.3116666666667,29.0791666666667,27.8833333333333,21.855,21.79625,2.5,5.3,8.1,11.95,12.8116666666667,13.83,12.8872222222222,8.85111111111111,8.76319444444444,3232.675843942434,6744.848147855107,4.124137931034483,6.3523907281307865,6.107295142814547,6.111430631204389,5.6367851937173885,6.541525492341763,6.592157055093449,52.58999634454565
24,143.86,-36.82,2019-10-21,0,Non forest,Non forest,6,6,0,1,0.285714285714286,0.142857142857143,1.75714285714286,1.45,1.21166666666667,0.987777777777778,1.10444444444444,1.13111111111111,18.2,21.2142857142857,22.9714285714286,22.4777777777778,23.5440677966102,23.9235294117647,21.2988826815642,16.3089136490251,16.2428372739917,16,18.1857142857143,23.25,26.2607142857143,27.3116666666667,29.0791666666667,27.8833333333333,21.855,21.79625,2.5,5.3,8.1,11.95,12.8116666666667,13.83,12.8872222222222,8.85111111111111,8.76319444444444,3787.974911500562,5340.01587300456,4.124137931034483,6.3523907281307865,6.107295142814547,6.111430631204389,5.6367851937173885,6.541525492341763,6.592157055093449,158.04127351962245
25,144.49,-36.89,2019-10-22,44,Eucalypt Medium Open,Native forest,2,2,1,0,0,0,2.90714285714286,2.04333333333333,1.62,1.27555555555556,1.37222222222222,1.20833333333333,16.3,22.0571428571429,24.1428571428571,23.3074074074074,23.4576271186441,23.6899159663866,21.0960893854749,16.3626740947075,16.2475660639777,20.6,19.4142857142857,24.5785714285714,26.9321428571429,28.07,29.8708333333333,28.6661111111111,22.3983333333333,22.3484722222222,9.3,5.37142857142857,7.92142857142857,11,11.86,12.6583333333333,11.4766666666667,7.45166666666667,7.56305555555556,2376.681594960979,1895.441791171958,2.9814814814814814,6.3523907281307865,6.107295142814547,6.111430631204389,5.6367851937173885,6.550265040269066,6.603682098647456,210.9111638750822
26,143.25332333333333,-37.22666666666667,2019-10-22,44,Eucalypt Medium Open,Native forest,2,2,1,0.2,0.257142857142857,0.185714285714286,2,1.58,1.02,0.996666666666667,1.35166666666667,1.6125,13.6,20.7,23.0928571428571,23.1777777777778,23.1152542372881,23.2319327731092,20.5564245810056,15.5350974930362,15.3129346314325,15.6,13.1857142857143,19.5285714285714,21.8714285714286,22.4416666666667,24.4625,23.1977777777778,16.9152777777778,16.79125,5.4,3.32857142857143,8.4,11.3357142857143,11.2633333333333,12.3708333333333,11.5688888888889,7.69027777777778,7.56111111111111,5341.200974165744,4691.191746950755,5.75,11.703205049893041,11.118892026164458,11.86622675793127,11.264414355700625,11.762066382193193,11.778542770223517,163.08971490491194
27,143.25999,-37.22,2019-10-22,91,Hardwood plantation,Commercial plantation,4,4,1,0.2,0.257142857142857,0.185714285714286,2,1.58,1.02,0.996666666666667,1.35166666666667,1.6125,13.6,20.7,23.0928571428571,23.1777777777778,23.1152542372881,23.2319327731092,20.5564245810056,15.5350974930362,15.3129346314325,15.6,13.1857142857143,19.5285714285714,21.8714285714286,22.4416666666667,24.4625,23.1977777777778,16.9152777777778,16.79125,5.4,3.32857142857143,8.4,11.3357142857143,11.2633333333333,12.3708333333333,11.5688888888889,7.69027777777778,7.56111111111111,4705.7262947555555,5629.984370686863,5.75,11.703205049893041,11.118892026164458,11.86622675793127,11.264414355700625,11.762066382193193,11.778542770223517,44.04145795745789
28,141.45999,-37.86,2019-10-27,91,Hardwood plantation,Commercial plantation,4,4,1,0,0,2.71428571428571,2.18571428571429,1.35,0.94,1.06222222222222,1.75166666666667,1.80083333333333,23.7,26.5428571428571,22.35,22.6814814814815,22.1983050847458,21.5319327731092,18.5581005586592,14.4183844011142,14.2527121001391,17.5,25.1,26.0785714285714,26.4964285714286,25.6766666666667,26.73,25.4877777777778,20.4677777777778,20.2091666666667,4.1,8.41428571428571,11.0785714285714,12.7892857142857,11.8533333333333,12.35,11.7727777777778,8.96388888888889,8.79458333333333,8764.074029655914,17306.148266923497,5.3961538461538465,5.9164061742223915,5.724934155416894,5.472173013280625,4.79801389690852,5.754791870990238,5.808148603713397,1365.3292651457919
29,141.45999,-37.86,2019-10-28,91,Hardwood plantation,Commercial plantation,4,4,1,0,0,2.71428571428571,2.19285714285714,1.35,0.94,1.07555555555556,1.75277777777778,1.80277777777778,25.8,26.2,22.8142857142857,22.562962962963,22.328813559322,21.5210084033613,18.4837988826816,14.3994428969359,14.2438108484006,18,27.8,27.1214285714286,26.5857142857143,25.9633333333333,26.7808333333333,25.4994444444444,20.5127777777778,20.2079166666667,9.8,9.48571428571429,11.9071428571429,12.9464285714286,11.905,12.3875,11.8116666666667,8.985,8.79972222222222,8764.074029655914,17306.148266923497,3.68,5.9164061742223915,5.724934155416894,5.472173013280625,4.79801389690852,5.753846590890415,5.798074293049655,1365.3292651457919
30,144.26001,-36.71,2019-10-28,0,Non forest,Non forest,6,6,0,0,0,2.78571428571429,3.16428571428571,1.65666666666667,1.01666666666667,0.886666666666667,1.02222222222222,1.06430555555556,23.8,25.2857142857143,22.6928571428571,22.0740740740741,24.7389830508475,24.1411764705882,21.0536312849162,16.6136490250696,16.4780250347705,19.1,28.5571428571429,28.3571428571429,28.6178571428571,29.34,30.5491666666667,28.95,22.775,22.56625,6.6,11.2142857142857,13.0357142857143,14.5642857142857,13.9816666666667,14.7125,13.1544444444444,8.60027777777778,8.61736111111111,1288.8240326501168,13881.078034260026,3.9770833333333333,6.3523907281307865,6.107295142814547,6.111430631204389,5.6367851937173885,6.551248718642518,6.578329630803299,45.25574434547837
31,141.29000000000002,-34.8,2019-10-30,34,Eucalypt Mallee Woodland,Native forest,1,1,1,0,0,3.58571428571429,2.75,1.28333333333333,0.69,0.54,0.501666666666667,0.468055555555556,24.2,20.4428571428571,21.3142857142857,21.1851851851852,24.7033898305085,24.0882352941176,21.1368715083799,17.2891364902507,17.3766342141864,30.2,34.3428571428571,31.8,30.95,32.1966666666667,33.3216666666667,31.4744444444444,25.4066666666667,25.2365277777778,12,17.9142857142857,16.7142857142857,16.0821428571429,15.41,16.1258333333333,14.72,10.5322222222222,10.4776388888889,45881.92005301132,79184.84798038655,8.097916666666666,11.203721862820052,11.698794093698245,12.048494076363172,11.481664365915595,11.30768655532508,11.323709054401274,10126.4670950691
32,141.352,-34.656,2019-10-30,34,Eucalypt Mallee Woodland,Native forest,1,1,1,0,0,3.58571428571429,2.75,1.28333333333333,0.69,0.54,0.501666666666667,0.468055555555556,24.2,20.4428571428571,21.3142857142857,21.1851851851852,24.7033898305085,24.0882352941176,21.1368715083799,17.2891364902507,17.3766342141864,30.2,34.3428571428571,31.8,30.95,32.1966666666667,33.3216666666667,31.4744444444444,25.4066666666667,25.2365277777778,12,17.9142857142857,16.7142857142857,16.0821428571429,15.41,16.1258333333333,14.72,10.5322222222222,10.4776388888889,29792.5759315002,95168.83968429125,11.835416666666667,8.830913459637795,9.009289233845971,8.296187147884652,7.5831833240316415,8.290272545052533,8.365268130453513,6020.839385351686
33,141.42,-34.9,2019-10-30,34,Eucalypt Mallee Woodland,Native forest,1,1,1,0,0,3.58571428571429,2.75,1.28333333333333,0.69,0.547777777777778,0.575555555555556,0.552916666666667,24.2,20.4428571428571,21.3142857142857,21.1851851851852,24.7033898305085,24.0882352941176,21.1368715083799,17.2891364902507,17.3766342141864,30.2,34.3428571428571,31.8,30.95,32.1966666666667,33.3141666666667,31.4694444444444,25.3938888888889,25.2275,12,17.9142857142857,16.7142857142857,16.0821428571429,15.3933333333333,16.1175,14.715,10.5266666666667,10.4636111111111,37322.80535969222,68569.18384355697,8.097916666666666,11.203721862820052,11.698794093698245,12.048494076363172,11.481664365915595,11.30768655532508,11.323709054401274,5194.6126911604615
34,141.40999499999998,-34.78,2019-10-30,34,Eucalypt Mallee Woodland,Native forest,1,1,1,0,0,3.58571428571429,2.75,1.28333333333333,0.69,0.54,0.501666666666667,0.468055555555556,24.2,20.4428571428571,21.3142857142857,21.1851851851852,24.7033898305085,24.0882352941176,21.1368715083799,17.2891364902507,17.3766342141864,30.2,34.3428571428571,31.8,30.95,32.1966666666667,33.3216666666667,31.4744444444444,25.4066666666667,25.2365277777778,12,17.9142857142857,16.7142857142857,16.0821428571429,15.41,16.1258333333333,14.72,10.5322222222222,10.4776388888889,44085.21140295667,81724.96925357338,11.588461538461539,11.156900225352596,10.810088295661826,11.103649546186375,10.442644548407626,10.631814096972109,10.632750835237177,7661.791910591729
35,142.16,-35.52,2019-10-30,11,Other native forest,Native forest,1,2,1,0,0,3.58571428571429,3.04285714285714,1.42,0.758333333333333,0.58,0.597222222222222,0.726111111111111,25.6,18.8142857142857,20.6928571428571,20.9481481481481,24.5,23.9697478991597,20.9798882681564,17.0348189415042,17.1407510431154,30.6,33.8857142857143,31.3642857142857,30.8785714285714,31.71,32.715,30.8988888888889,24.9683333333333,24.6133333333333,8.7,15.7,14.9142857142857,15.0285714285714,14.3566666666667,15.0575,13.2433333333333,8.98111111111111,8.96736111111111,15506.890252018182,74892.93905582985,8.097916666666666,11.203721862820052,11.698794093698245,12.048494076363172,11.481664365915595,11.30768655532508,11.323709054401274,247.90020926685236
36,141.62,-35.35,2019-10-30,82,Other native forest,Native forest,1,1,1,0,0,3.58571428571429,2.75,1.28333333333333,0.69,0.547777777777778,0.579444444444444,0.554861111111111,24.2,20.4428571428571,21.3142857142857,21.1851851851852,24.7033898305085,24.0882352941176,21.1368715083799,17.2891364902507,17.3766342141864,30.2,34.3428571428571,31.8,30.95,32.1966666666667,33.3141666666667,31.4644444444444,25.3913888888889,25.22625,12,17.9142857142857,16.7142857142857,16.0821428571429,15.3933333333333,16.1175,14.715,10.5266666666667,10.4636111111111,25945.73267704891,32103.90834338282,7.091666666666667,9.485421866060529,9.582436605553344,8.476569441679713,8.072717758425757,9.233931671451758,9.336624203534411,2648.79991753897
